,title,condition,price,location,price($),country_code,store_name,store_type,simple_condition,brand,has_brand,title_length,log_price,log_title_length
7383,J&c Leather Jacket Used Man Size 52 Camel XXC398L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,49,3.6871279210751298,3.912023005428146
7384,Mens Leather Trench Coat Lambskin Elegance Winter Overcoat Classic Soft Jacket,New (Other),$206.70,India,206.7,IN,eBay,International,New,Other,False,78,5.336094730882067,4.3694478524670215
7385,Jacket Leather Men Brown Camel Size 54 Mod. AN225,Pre-Owned,$51.80,Italy,51.8,IT,eBay,International,Used,Other,False,49,3.966511190712216,3.912023005428146
7386,Character sport jacket in real leather used men size 48 black LLV214,Pre-Owned,$42.18,Italy,42.18,IT,eBay,International,Used,Other,False,68,3.7653774250866614,4.23410650459726
7387,B 52 jackets Jacket Genuine Leather Used Man Size M Black XYC1048L,Pre-Owned,$48.17,Italy,48.17,IT,eBay,International,Used,Other,False,66,3.895283681423848,4.204692619390966
7388,Leather Jacket Used Man Brown Size 52 PGC549PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,46,3.685122405236224,3.8501476017100584
7389,Alta moda Firenze Jacket Genuine Leather Used Woman Size 44 Midnight Blue LLV248,Pre-Owned,$44.18,Italy,44.18,IT,eBay,International,Used,Other,False,80,3.810654511039857,4.394449154672439
7390,A&L Leather Jacket Man Tg54 Black LLV1693,Pre-Owned,$92.46,Italy,92.46,IT,eBay,International,Used,Other,False,41,4.53753353727228,3.7376696182833684
7391,Vittorio forti Jacket Genuine Leather Used Man Size 54 Beige XYR532L,Pre-Owned,$48.60,Italy,48.6,IT,eBay,International,Used,Other,False,68,3.903990833730882,4.23410650459726
7392,Blasius Jacket Genuine Leather Used Man Size 50 Black LLV271,Pre-Owned,$42.23,Italy,42.23,IT,eBay,International,Used,Other,False,60,3.7665346986795405,4.110873864173311
7394,LEATHER CLUB Leather Jacket Used Man Brown Size M PGC565PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,58,3.685122405236224,4.07753744390572
7395,Rap Brown Leather Jacket For Men Size 52 LLV1134,Pre-Owned,$49.20,Italy,49.2,IT,eBay,International,Used,Other,False,48,3.9160150266976834,3.8918202981106265
7396,Essebi Leather Jacket Used Man Size 52 Black XXC379L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,52,3.685122405236224,3.970291913552122
7397,Jacket Skin Used Man Brown Size 50 PGC140PI,Pre-Owned,$34.73,Italy,34.73,IT,eBay,International,Used,Other,False,43,3.5759906720353185,3.784189633918261
7398,Real Leather Jacket Used Man Size 46 Camel XYC716L,Pre-Owned,$42.53,Italy,42.53,IT,eBay,International,Used,Other,False,50,3.773450355564206,3.9318256327243257
7399,TRS Leather Jacket Used Man Size 54 Brown XXC377L,Pre-Owned,$45.54,Italy,45.54,IT,eBay,International,Used,Other,False,49,3.8403121578741457,3.912023005428146
7400,BRASCHI Leather Jacket Man Used Brown Size 40 PGE130LZ,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,54,3.6871279210751298,4.007333185232471
7401,King's Leather Jacket Used Man Size 50 Brown LLD449,Pre-Owned,$49.68,Italy,49.68,IT,eBay,International,Used,Other,False,51,3.925531355452938,3.9512437185814275
7402,ANNI 80 Leather Jacket Used Man Brown Size 54 PGC550PI,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,54,3.775286481854675,4.007333185232471
7403,Men's Short Jacket Punk Gothic Black Faux Leather Jacket Fur Lining Loose Coat,Brand New,$70.78,China,70.78,CN,eBay,International,New,Other,False,78,4.273605885719461,4.3694478524670215
7405,Conbipel Leather Jacket Used Men Size 50 Brown LLR134,Pre-Owned,$68.91,Italy,68.91,IT,eBay,International,Used,Other,False,53,4.247208700523894,3.9889840465642745
7409,Vera Pelle Jacket Leather Man Tg50 Beige LLV853,Pre-Owned,$36.62,Italy,36.62,IT,eBay,International,Used,Other,False,47,3.627535823872884,3.871201010907891
7410,Leather Jacket Used Men Black Size XL PGC1063PI,Pre-Owned,$38.96,Italy,38.96,IT,eBay,International,Used,Other,False,47,3.687878953780353,3.871201010907891
7411,Marco Jacket Genuine Leather Used Man Size 52 Black LLV96,Pre-Owned,$47.37,Italy,47.37,IT,eBay,International,Used,Other,False,57,3.878879786834892,4.060443010546419
7412,Bay Side Jacket Genuine Leather Used Man SIZE S Black XYR552L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,61,3.6871279210751298,4.127134385045092
7413,Jacket Woman Beige IN Vera Leather Size 52 Mon 1145 Lz,Pre-Owned,$27.77,Italy,27.77,IT,eBay,International,Used,Other,False,54,3.3593331775634567,4.007333185232471
7414,Jacket Genuine Leather Skin moon Woman Beige Size 46 PG152LZ,Pre-Owned,$21.51,Italy,21.51,IT,eBay,International,Used,Other,False,60,3.113959654918641,4.110873864173311
7415,Scout Brown Leather Jacket Used Man Size 54 XYE229L,Pre-Owned,$61.53,Italy,61.53,IT,eBay,International,Used,Other,False,51,4.1356464415792065,3.9512437185814275
7416,Fashionable Jacket Genuine Leather Used Man Size 54 Leather XYR625L,Pre-Owned,$55.88,Italy,55.88,IT,eBay,International,Used,Other,False,67,4.040943785494986,4.219507705176107
7418,Jbe Leather Jacket Used Men Gray Size XL Pgc1155pi,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,50,3.6101067729485403,3.9318256327243257
7419,Conbipel Leather Jacket Used Man Size 48 Black LLV146,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,53,3.6871279210751298,3.9889840465642745
7420,Victory Jacket Genuine Leather Used Man Vintage Size 56 Black LLD122,Pre-Owned,$65.45,Italy,65.45,IT,eBay,International,Used,Vintage,False,68,4.196449785159254,4.23410650459726
7421,Leather Jacket Used Woman White Sz 48 PGC1053PI,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,47,3.6871279210751298,3.871201010907891
7422,Max Mara Leather Jacket Used Man Brown Size 46 PGC786PI,Pre-Owned,$45.33,Italy,45.33,IT,eBay,International,Used,Other,False,55,3.835789699428557,4.02535169073515
7424,Generic Leather Jacket Used Women Size 48 Black LLD203,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,54,3.6101067729485403,4.007333185232471
7425,Wincester Jacket Leather Man Brown Size 50 PGE099LZ,Pre-Owned,$34.83,Italy,34.83,IT,eBay,International,Used,Other,False,51,3.5787855313168624,3.9512437185814275
7426,Generic Jacket Genuine Leather Used Man Size 62 Black LLV82,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7427,Roxanne Leather Jacket Used Men Man Size M Brown LLD57,Pre-Owned,$48.81,Italy,48.81,IT,eBay,International,Used,Other,False,54,3.908215767085192,4.007333185232471
7428,Jacket Skin Used Woman Brown Size 44 PGC277PI,Pre-Owned,$38.07,Italy,38.07,IT,eBay,International,Used,Other,False,45,3.6653549090669792,3.828641396489095
7430,Wit boy Leather Jacket Used Man Size 54 Brown XXC357L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,53,3.6871279210751298,3.9889840465642745
7431,Jacket Coat Men's Leather Brown Size 58 Cod. CC251,Pre-Owned,$69.45,Italy,69.45,IT,eBay,International,Used,Other,False,50,4.254903238344689,3.9318256327243257
7433,Jacket Front Line Leather Man Brown Vintage Size 44 MON1484LZ,Pre-Owned,$42.37,Italy,42.37,IT,eBay,International,Used,Vintage,False,61,3.7697679578472747,4.127134385045092
7434,Barone Jacket Genuine Leather Used Man TG XXL Brown XYC1095L,Pre-Owned,$50.00,Italy,50.0,IT,eBay,International,Used,Other,False,60,3.9318256327243257,4.110873864173311
7435,Men's Fashion Spring Lapel Long Sleeve Loose Faux Leather Jackets Fringe Coats,Brand New,$60.71,China,60.71,CN,eBay,International,New,Other,False,78,4.122445992332976,4.3694478524670215
7436,Jacket Leather Man Colour Black Size 44/46 Cod. AM283,Pre-Owned,$42.30,Italy,42.3,IT,eBay,International,Used,Other,False,53,3.768152635008444,3.9889840465642745
7437,Used Black Leather Jacket Woman Size 44 PGC917PI,Pre-Owned,$18.15,Italy,18.15,IT,eBay,International,Used,Other,False,48,2.952302715626655,3.8918202981106265
7438,Koan Jacket Genuine Leather Used Woman Size 44 Green LLV247,Pre-Owned,$65.94,Italy,65.94,IT,eBay,International,Used,Other,False,59,4.203796695783181,4.0943445622221
7439,North Bakota Group Leather Jacket Used Man Size L Brown XXC324L,Pre-Owned,$38.98,Italy,38.98,IT,eBay,International,Used,Other,False,63,3.6883793290722537,4.1588830833596715
7440,Stylish New Men's Black Leather Jacket 100% Lambskin Slim Fit Causal Wear,Brand New,$151.20,India,151.2,IN,eBay,International,New,Other,False,73,5.025195445427586,4.30406509320417
7441,Jacket Outfit Garnment Man Brown Genuine Leather Size 52 Mon 797 Lz,Pre-Owned,$60.56,Italy,60.56,IT,eBay,International,Used,Other,False,67,4.120012308970678,4.219507705176107
7442,NOORA Mens Black Stylish Sleeve Quilted Biker Lambskin Leather Jacket Party Wear,Brand New,$175.21,India,175.21,IN,eBay,International,New,Other,False,80,5.1716764655806395,4.394449154672439
7443,Talenti Genuine Leather Jacket Used Men's Size L Brown XYR735L,Pre-Owned,$44.96,Italy,44.96,IT,eBay,International,Used,Other,False,62,3.827771452980555,4.143134726391533
7444,Jacket Leather Man Tg56 Black LLV900,Pre-Owned,$69.82,Italy,69.82,IT,eBay,International,Used,Other,False,36,4.2601414466837575,3.6109179126442243
7445,Conbipel Jacket Genuine Leather Man Tg50 Black LLV1097,Pre-Owned,$58.58,Italy,58.58,IT,eBay,International,Used,Other,False,54,4.0873199472851365,4.007333185232471
7446,Suede Leather Jacket Man Brown Size 48 PGE074LZ,Pre-Owned,$25.10,Italy,25.1,IT,eBay,International,Used,Other,False,47,3.261935314328648,3.871201010907891
7447,Real Leather Jacket Used Man Size 50 Black XYC421L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,50,3.685122405236224,3.9318256327243257
7450,Jacket Genuine Leather Used Woman Size 46 Black LLV221,Pre-Owned,$51.55,Italy,51.55,IT,eBay,International,Used,Other,False,54,3.96176509732296,4.007333185232471
7451,Girand Ford Leather Jacket Man Tg48 Green LLV1442,Pre-Owned,$79.15,Italy,79.15,IT,eBay,International,Used,Other,False,49,4.383899879055562,3.912023005428146
7453,Leather Jacket Used Man Brown Size 52 PGC549PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,46,3.685122405236224,3.8501476017100584
7454,Canda Jacket Genuine Leather Used Man Size 56 Brown XYM479L,Pre-Owned,$52.69,Italy,52.69,IT,eBay,International,Used,Other,False,59,3.983226764434478,4.0943445622221
7455,Men Chinese Style PU Leather Jacket Autumn Winter Tie-dye Coat Biker Ethnic Chic,New (Other),$74.65,China,74.65,CN,eBay,International,New,Other,False,80,4.326117440234365,4.394449154672439
7456,MEN YELLOW LEATHER CASUAL BIKER JACKET GENUINE COAT STYL MOTORCYCLE CAFE RACER,New (Other),$129.00,India,129.0,IN,eBay,International,New,Other,False,78,4.867534450455582,4.3694478524670215
7457,Reeve Leather Jacket Man Tg52 Brown LLV902,Pre-Owned,$82.25,Italy,82.25,IT,eBay,International,Used,Other,False,42,4.421848128860553,3.7612001156935624
7458,Real leather used men's jacket size XL green XXM234L,Pre-Owned,$38.41,Italy,38.41,IT,eBay,International,Used,Other,False,52,3.6740195912069122,3.970291913552122
7460,Florence Leather Jacket Men Size 44 Black LLV1374,Pre-Owned,$66.63,Italy,66.63,IT,eBay,International,Used,Other,False,49,4.214051671586849,3.912023005428146
7462,Men's Jacket Real Pelle Black Tg.50 Italy Vintage,Pre-Owned,$51.13,Italy,51.13,IT,eBay,International,Used,Vintage,False,49,3.9537405987800147,3.912023005428146
7463,Real Leather Used Men's Jacket Size 56 Beige XYC441L,Pre-Owned,$38.96,Italy,38.96,IT,eBay,International,Used,Other,False,52,3.687878953780353,3.970291913552122
7464,Leather Jacket Man Brown Size 46 PGC061LZ,Pre-Owned,$23.83,Italy,23.83,IT,eBay,International,Used,Other,False,41,3.2120525995200753,3.7376696182833684
7465,Conbipel Jacket Genuine Leather Used Man Size 48 Light Brown XYM865L,Pre-Owned,$45.71,Italy,45.71,IT,eBay,International,Used,Other,False,68,3.8439582745140166,4.23410650459726
7466,Jacket Coat i navigli Leather Man Black Size 52 Cod. AN358,Pre-Owned,$108.01,Italy,108.01,IT,eBay,International,Used,Other,False,58,4.691439621140267,4.07753744390572
7467,Alberto bruni Jacket Genuine Leather Used Man Size 46 Black XYC886L,Pre-Owned,$69.43,Italy,69.43,IT,eBay,International,Used,Other,False,67,4.254619308757319,4.219507705176107
7468,Vera Pelle Leather Jacket Used Man Tg44 Green LLV414,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,52,3.685122405236224,3.970291913552122
7469,Glopel Leather Jacket Used Man Tg50 Grey LLD435,Pre-Owned,$69.51,Italy,69.51,IT,eBay,International,Used,Other,False,47,4.25575454373095,3.871201010907891
7470,Vera Pelle Leather Jacket Man Tgm Brown LLV823,Pre-Owned,$65.55,Italy,65.55,IT,eBay,International,Used,Other,False,46,4.197953544841121,3.8501476017100584
7472,Mens Tan Leather Jacket Vintage Quilted Retro Racing Zipped Biker,Brand New,$176.00,United Kingdom,176.0,GB,eBay,International,New,Vintage,False,65,5.176149732573829,4.189654742026425
7473,Generic Jacket Genuine Leather Used Man Size 62 Black LLV24,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7474,Vincent Jacket Genuine Leather Used Woman Size 52 Black LLD210,Pre-Owned,$44.72,Italy,44.72,IT,eBay,International,Used,Other,False,62,3.8225358389266098,4.143134726391533
7475,Jacket Genuine Leather Man Tg46 Black AM85,Pre-Owned,$74.25,Italy,74.25,IT,eBay,International,Used,Other,False,42,4.3208159036289855,3.7612001156935624
7476,Marco ’S Leather Jacket Used Man Size 54 Black XYE265L,Pre-Owned,$66.76,Italy,66.76,IT,eBay,International,Used,Other,False,54,4.215972050343799,4.007333185232471
7477,COMPAGNIA DELLA MODA Leather Jacket Used Man Black Size M PGC1163PI,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,67,3.685122405236224,4.219507705176107
7478,IMMAGINE Leather Jacket Used Woman Brown Size 42 PGC1072PI,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,58,3.775286481854675,4.07753744390572
7479,CHEVION UNION Leather Jacket Man Brown Size XL PGC060LZ,Pre-Owned,$26.63,Italy,26.63,IT,eBay,International,Used,Other,False,55,3.318902138935325,4.02535169073515
7480,Vico Sport Leather Jacket Men Brown Size L PGC071LZ,Pre-Owned,$19.12,Italy,19.12,IT,eBay,International,Used,Other,False,51,3.0017143452315387,3.9512437185814275
7481,Brown Leather Jacket Used Men Size 48 PGS613PI,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,46,3.6101067729485403,3.8501476017100584
7482,Conbipel Jacket Genuine Leather Used Man Size 48 Black XYR669L,Pre-Owned,$50.30,Italy,50.3,IT,eBay,International,Used,Other,False,62,3.937690752176724,4.143134726391533
7483,Franco de Medici Leather Jacket Used Man Size 56 Black LLR48,Pre-Owned,$60.61,Italy,60.61,IT,eBay,International,Used,Other,False,60,4.120824195026479,4.110873864173311
7484,Manifatture IN Pelle Leather Jacket Model 3 Hooks Man Tg50 Black LLV1699,Pre-Owned,$94.49,Italy,94.49,IT,eBay,International,Used,Other,False,72,4.559021529962111,4.290459441148391
7485,Jacket Skin Used Woman Brown SIZE S PGC106PI,Pre-Owned,$37.69,Italy,37.69,IT,eBay,International,Used,Other,False,44,3.6555811687124216,3.8066624897703196
7487,Jacket Skin Used Man Brown Size XL PGC126PI,Pre-Owned,$44.86,Italy,44.86,IT,eBay,International,Used,Other,False,43,3.8255932774297583,3.784189633918261
7488,Symbols Jacket In Genuine Leather Used Men Size 46 Black Xyl026L,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,64,3.6101067729485403,4.174387269895637
7489,Jacket Skin Used Woman Brown Size 48 PGS154PI,Pre-Owned,$27.24,Italy,27.24,IT,eBay,International,Used,Other,False,45,3.3407394126250414,3.828641396489095
7490,Dandy Bros Genuine Leather Jacket Used Men's Size L Brown XYR630L,Pre-Owned,$55.32,Italy,55.32,IT,eBay,International,Used,Other,False,65,4.0310497118497866,4.189654742026425
7491,Jacket Skin Used Man Brown Size 40 PGC125PI,Pre-Owned,$28.63,Italy,28.63,IT,eBay,International,Used,Other,False,43,3.388787361585474,3.784189633918261
7492,D.R Jacket Genuine Leather Used Woman Size 46 Black LLD80,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,57,3.775286481854675,4.060443010546419
7493,Barone Firenze Leather Jacket Used Man Tg46 Camel LLV514,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,56,3.6871279210751298,4.04305126783455
7494,Conbipel Leather Jacket Used Man Tg42 Black LLD407,Pre-Owned,$49.59,Italy,49.59,IT,eBay,International,Used,Other,False,50,3.923753928303845,3.9318256327243257
7495,Masterpelle Jacket Genuine Leather Used Man TG XXL Camel XYC981L,Pre-Owned,$48.02,Italy,48.02,IT,eBay,International,Used,Other,False,64,3.8922283780999667,4.174387269895637
7496,Jacket Genuine Leather Nazareno Gabrielli Woman Brown Size 46 PG118LZ,Pre-Owned,$21.85,Italy,21.85,IT,eBay,International,Used,Other,False,69,3.128951117340214,4.248495242049359
7497,David Q Men's Leather Jacket Size 54 Blue LLV2121,Pre-Owned,$64.74,Italy,64.74,IT,eBay,International,Used,Other,False,49,4.185707568236073,3.912023005428146
7498,Leather Jacket Used Man Size L Brown XXC030L,Pre-Owned,$38.85,Italy,38.85,IT,eBay,International,Used,Other,False,44,3.685122405236224,3.8066624897703196
7499,Men's Chris Pratt Guardians of the Galaxy Star lord/Peter Quill Synthetic Jacket,Brand New,$83.08,United Kingdom,83.08,GB,eBay,International,New,Other,False,80,4.431768726568696,4.394449154672439
7500,Real Leather Jacket Reindeer Used Man Size 50 Beige XXC176L,Pre-Owned,$38.93,Italy,38.93,IT,eBay,International,Used,Other,False,59,3.6871279210751298,4.0943445622221
7501,Private Jacket Genuine Leather Used Man Size 50 Black XYC664L,Pre-Owned,$51.70,Italy,51.7,IT,eBay,International,Used,Other,False,61,3.9646154555473165,4.127134385045092
7502,Gala Jacket Genuine Leather Used Woman Size 44 Brown LLV25,Pre-Owned,$42.61,Italy,42.61,IT,eBay,International,Used,Other,False,58,3.775286481854675,4.07753744390572
7503,Bata Jacket Genuine Leather Used Man Size M Black LLV208,Pre-Owned,$45.96,Italy,45.96,IT,eBay,International,Used,Other,False,56,3.849296175519841,4.04305126783455
7504,Amerikanische Motorrader Leather Jacket Man Brown Size 52 PGE075LZ,Pre-Owned,$52.05,Italy,52.05,IT,eBay,International,Used,Other,False,66,3.971234865059992,4.204692619390966
7505,Jacket Coat TCM Men's Leather Brown Size L Cod. AM618,Pre-Owned,$69.45,Italy,69.45,IT,eBay,International,Used,Other,False,53,4.254903238344689,3.9889840465642745
7506,Leather Jacket Used Women Light Brown Size 56 PGS504PI,Pre-Owned,$35.97,Italy,35.97,IT,eBay,International,Used,Other,False,54,3.6101067729485403,4.007333185232471
7507,Lomo Jacket Genuine Leather Woman Tg52 Brown AN33,Pre-Owned,$69.69,Italy,69.69,IT,eBay,International,Used,Other,False,49,4.258304120182863,3.912023005428146
7508,Stefano Pastore Leather Jacket Man Tg60 Black LLV1963,Pre-Owned,$102.61,Italy,102.61,IT,eBay,International,Used,Other,False,53,4.640633850263661,3.9889840465642745
7509,Detraz Fur Grenoble_Jacket_ Man _Leather_Vintage_ T.54,Pre-Owned,$83.16,France,83.16,FR,eBay,International,Used,Other,False,54,4.4327197489894,4.007333185232471
